ID_Transaccion,Fecha,ID_Cuenta,ID_Tarjeta,ID_Sucursal,Monto,SaldoActual
TR005132,2025-02-10,CU00643,T000241,S005,1969,8687
TR005133,2025-02-09,CU00255,T000134,S019,234,1527
TR005134,2025-03-21,CU00208,T000391,S003,197,6185
TR005135,2024-10-02,CU00450,T000102,S011,1875,1113
TR005136,2024-11-16,CU00095,T000681,S002,1735,7379
TR005137,2025-03-16,CU00839,T000498,S014,1533,4326
TR005138,2025-03-18,CU00478,T000511,S006,536,8711
TR005139,2024-08-09,CU00683,T000703,S019,1843,3449
TR005140,2024-07-20,CU00762,T000994,S001,938,6176
TR005141,2024-08-02,CU00190,T000949,S007,147,7857
TR005142,2025-03-14,CU00711,T000841,S002,574,5287
TR005143,2024-10-10,CU00756,T000006,S019,1483,9718
TR005144,2025-06-18,CU01447,T000958,S001,1091,7118
TR005145,2025-06-12,CU00836,T000194,S009,30,4370
TR005146,2024-11-18,CU00133,T000742,S017,107,8755
TR005147,2024-11-02,CU00055,T001161,S010,1702,489
TR005148,2025-05-26,CU00510,T000912,S006,390,6991
TR005149,2025-02-19,CU00670,T000473,S003,879,235
TR005150,2024-09-23,CU00410,T000216,S020,406,2556
TR005151,2025-01-21,CU01235,T000876,S015,1145,2371
TR005152,2024-12-30,CU01317,T001207,S020,1035,8892
TR005153,2024-08-13,CU00987,T001192,S006,584,7213
TR005154,2024-10-06,CU00734,T000038,S003,347,8910
TR005155,2025-06-20,CU01139,T000471,S010,1277,9868
TR005156,2025-03-02,CU00259,T000452,S012,797,6196
TR005157,2025-02-02,CU01146,T001166,S001,119,7455
TR005158,2025-06-22,CU00299,T001013,S016,1911,5606
TR005159,2025-02-19,CU01405,T000103,S017,520,8300
TR005160,2024-11-09,CU00561,T000042,S010,1239,9495
TR005161,2025-03-11,CU00297,T000947,S012,733,7711
TR005162,2025-02-22,CU00362,T001171,S019,80,8885
TR005163,2025-03-13,CU00589,T000066,S008,419,8897
TR005164,2024-12-24,CU01487,T000943,S008,584,6120
TR005165,2025-01-08,CU01462,T000193,S010,712,1569
TR005166,2025-06-27,CU00127,T001062,S010,1709,1795
TR005167,2024-08-12,CU00197,T000502,S018,1313,1406
TR005168,2024-08-22,CU00221,T000664,S010,234,5432
TR005169,2024-09-06,CU00995,T000352,S007,261,9979
TR005170,2024-10-25,CU00091,T000326,S004,1982,5897
TR005171,2025-04-02,CU00411,T001062,S001,933,4083
TR005172,2025-04-29,CU00008,T001121,S011,657,9340
TR005173,2024-07-21,CU00544,T000108,S019,1046,1835
TR005174,2024-08-13,CU00468,T000631,S005,78,4428
TR005175,2025-06-22,CU00320,T000151,S008,742,3459
TR005176,2024-11-11,CU01418,T001098,S002,672,8976
TR005177,2024-08-16,CU00269,T001081,S002,1038,6427
TR005178,2024-08-08,CU01215,T000878,S014,1772,9240
TR005179,2025-04-20,CU00061,T000335,S009,1172,7041
TR005180,2024-07-20,CU01462,T001276,S010,1686,404
TR005181,2024-08-10,CU01288,T000804,S013,30,2497
TR005182,2024-08-09,CU00797,T000767,S001,438,6167
TR005183,2025-02-18,CU01119,T001278,S014,1697,2626
TR005184,2024-10-25,CU00553,T000259,S002,1797,7259
TR005185,2024-10-23,CU00926,T000782,S004,1554,286
TR005186,2024-10-18,CU01494,T000034,S019,63,1664
TR005187,2024-09-08,CU00661,T000326,S001,1454,6913
TR005188,2024-12-12,CU00716,T000837,S004,1159,2009
TR005189,2024-07-29,CU00779,T001262,S011,157,8569
TR005190,2025-03-23,CU00194,T000691,S013,569,1582
TR005191,2025-01-31,CU00482,T000739,S018,943,8004
TR005192,2025-04-10,CU01360,T000744,S010,777,4982
TR005193,2025-02-18,CU01459,T000847,S005,254,7078
TR005194,2024-12-17,CU01220,T000117,S001,1007,9940
TR005195,2025-04-15,CU00855,T001231,S014,1211,2024
TR005196,2025-03-30,CU01273,T000650,S016,1904,2798
TR005197,2025-06-07,CU00498,T000403,S018,873,9589
TR005198,2025-05-16,CU00212,T000997,S003,1403,9643
TR005199,2024-12-08,CU00665,T000233,S003,1351,9509
TR005200,2024-11-08,CU00670,T000929,S004,199,371
TR005201,2025-01-07,CU01490,T000480,S007,881,1423
TR005202,2024-07-08,CU00221,T000976,S013,1195,7851
TR005203,2025-06-20,CU00273,T000009,S009,1339,2343
TR005204,2025-01-01,CU01178,T000715,S003,6,3052
TR005205,2025-05-28,CU01273,T000379,S017,1902,430
TR005206,2025-02-22,CU00279,T000381,S015,1280,5971
TR005207,2024-12-02,CU01464,T000844,S010,1903,3657
TR005208,2025-03-22,CU00816,T000360,S015,821,7664
TR005209,2025-05-07,CU00276,T000176,S001,1344,1927
TR005210,2024-09-14,CU01005,T000485,S010,248,8049
TR005211,2024-08-03,CU00514,T000033,S007,1755,7284
TR005212,2025-02-24,CU01112,T000696,S007,4,7972
TR005213,2025-05-24,CU00923,T000157,S003,513,2273
TR005214,2025-06-17,CU00642,T000565,S007,838,3809
TR005215,2024-07-28,CU00505,T000202,S009,506,229
TR005216,2024-07-11,CU00590,T001199,S008,31,5987
TR005217,2024-11-14,CU00772,T001268,S003,1857,1658
TR005218,2025-06-14,CU01265,T001293,S005,1653,3300
TR005219,2024-11-24,CU00740,T000923,S013,1989,3824
TR005220,2024-08-20,CU00675,T000074,S013,1299,3633
TR005221,2024-07-21,CU01260,T000096,S008,709,5165
TR005222,2025-05-24,CU01014,T000173,S018,886,4793
TR005223,2024-11-07,CU00128,T000155,S007,1349,8906
TR005224,2024-08-05,CU00503,T001207,S010,1201,5362
TR005225,2024-12-28,CU01224,T000289,S010,1311,1964
TR005226,2024-10-05,CU00902,T000258,S011,1980,787
TR005227,2024-11-12,CU00543,T000174,S012,748,7400
TR005228,2024-09-10,CU00492,T000330,S013,1991,6507
TR005229,2025-03-16,CU01045,T001255,S008,79,4342
TR005230,2024-07-28,CU01258,T000759,S017,243,6059
TR005231,2024-06-30,CU00714,T001020,S014,1847,6123
TR005232,2025-06-04,CU00791,T000161,S017,501,6298
TR005233,2024-12-02,CU00416,T000186,S019,205,1717
TR005234,2025-05-10,CU00148,T000143,S016,1484,6180
TR005235,2024-12-04,CU00970,T000907,S009,1407,1999
TR005236,2024-06-28,CU00029,T000640,S020,723,2134
TR005237,2024-11-20,CU01385,T000027,S010,333,6422
TR005238,2024-09-02,CU00308,T001270,S009,603,7629
TR005239,2024-07-03,CU00162,T000202,S001,166,7475
TR005240,2025-01-27,CU00869,T001045,S003,161,4073
TR005241,2025-02-14,CU00852,T000670,S011,6,825
TR005242,2024-11-11,CU00061,T001118,S007,1677,3603
TR005243,2025-02-26,CU00125,T001032,S018,205,8131
TR005244,2024-11-29,CU01480,T000472,S013,1997,9469
TR005245,2025-04-01,CU01095,T000259,S018,532,2440
TR005246,2024-10-16,CU00838,T000055,S016,1124,6639
TR005247,2024-09-20,CU00466,T000911,S016,1701,3141
TR005248,2025-06-21,CU00243,T001030,S010,45,7200
TR005249,2024-12-14,CU01245,T000554,S009,457,1659
TR005250,2025-04-04,CU00473,T001074,S008,1873,500
TR005251,2024-11-08,CU00959,T000112,S019,227,4310
TR005252,2025-05-23,CU00533,T000146,S003,1339,3431
TR005253,2024-07-16,CU00494,T000230,S009,52,5071
TR005254,2025-01-07,CU00899,T000497,S002,1170,1349
TR005255,2024-09-20,CU00082,T000461,S019,1305,8905
TR005256,2024-10-06,CU00856,T000807,S008,1147,4326
TR005257,2025-04-23,CU00879,T000226,S018,1743,6507
TR005258,2024-11-11,CU00923,T000059,S008,471,5743
TR005259,2024-08-15,CU00012,T001100,S005,897,2054
TR005260,2025-06-22,CU01287,T000428,S006,1321,7077
TR005261,2025-06-10,CU00449,T000728,S010,614,8640
TR005262,2025-06-12,CU01216,T001156,S015,512,8452
TR005263,2024-07-02,CU00762,T000932,S004,786,8405
TR005264,2024-12-26,CU01138,T000498,S003,1665,6261
TR005265,2025-02-21,CU00026,T000816,S009,1526,7371
TR005266,2025-03-03,CU00508,T000910,S016,1703,5561
TR005267,2024-11-21,CU00062,T000067,S016,1226,9777
TR005268,2024-09-20,CU00229,T000230,S015,415,1728
TR005269,2024-11-10,CU00607,T000983,S009,614,8080
TR005270,2025-05-27,CU01059,T000333,S017,1607,4338
TR005271,2025-06-28,CU01480,T000277,S012,1446,6696
TR005272,2025-04-25,CU00891,T000721,S008,520,2598
TR005273,2025-06-04,CU00761,T000144,S014,674,2095
TR005274,2024-09-10,CU00595,T001275,S018,1097,695
TR005275,2024-08-19,CU01049,T000691,S012,345,1039
TR005276,2025-05-30,CU01056,T001104,S014,1051,1399
TR005277,2024-12-06,CU01036,T000057,S020,1193,5514
TR005278,2024-12-19,CU01343,T000308,S005,775,9444
TR005279,2025-03-29,CU00001,T000174,S001,1824,3116
TR005280,2024-11-09,CU01459,T000750,S013,585,9689
TR005281,2024-09-07,CU01160,T001004,S014,1233,2969
TR005282,2024-12-14,CU01220,T000678,S002,1635,9452
TR005283,2024-08-13,CU00133,T000560,S016,880,6481
TR005284,2025-06-26,CU00086,T000349,S005,1936,9087
TR005285,2025-05-29,CU01500,T001091,S001,898,4230
TR005286,2024-08-11,CU01348,T000330,S012,1963,7563
TR005287,2025-01-25,CU01204,T000194,S019,1567,3017
TR005288,2025-05-01,CU00516,T001179,S010,848,4453
TR005289,2025-01-16,CU00175,T001184,S012,1967,4465
TR005290,2025-06-02,CU00763,T000266,S019,1569,3218
TR005291,2024-08-04,CU01045,T000168,S016,725,6849
TR005292,2025-05-20,CU00997,T000145,S017,657,9245
TR005293,2025-05-29,CU01129,T000186,S013,611,9802
TR005294,2025-04-29,CU00578,T000886,S007,1846,9878
TR005295,2025-01-10,CU01467,T000865,S003,1334,1841
TR005296,2024-09-15,CU00049,T000774,S005,1024,2558
TR005297,2024-10-30,CU00528,T001007,S004,947,6455
TR005298,2024-08-14,CU00145,T000786,S015,180,9684
TR005299,2024-09-24,CU01364,T000457,S017,647,7163
TR005300,2024-06-30,CU00762,T000345,S012,438,3437
TR005301,2024-08-05,CU01378,T000735,S014,1501,6378
TR005302,2024-12-04,CU01099,T000554,S004,395,6103
TR005303,2024-12-06,CU00929,T001021,S017,1726,889
TR005304,2024-07-14,CU00794,T000788,S011,1566,6558
TR005305,2024-07-27,CU00319,T000936,S006,594,8591
TR005306,2024-08-21,CU01111,T000705,S004,57,1421
TR005307,2024-12-27,CU00698,T001128,S013,1198,6522
TR005308,2025-06-24,CU00847,T000247,S020,1744,4569
TR005309,2024-08-10,CU00783,T000812,S015,326,7755
TR005310,2024-12-12,CU00042,T001047,S018,322,2209
TR005311,2024-12-18,CU01117,T000953,S017,183,7122
TR005312,2024-09-19,CU00529,T000815,S019,235,2485
TR005313,2024-09-15,CU01289,T000144,S010,619,3546
TR005314,2025-03-28,CU00292,T000730,S005,1210,5185
TR005315,2024-10-09,CU00969,T000863,S012,266,7536
TR005316,2025-06-02,CU01488,T001217,S015,1668,718
TR005317,2025-03-22,CU00097,T000465,S004,1009,4990
TR005318,2024-07-10,CU01119,T000375,S008,842,9174
TR005319,2024-09-01,CU01350,T000677,S020,329,1803
TR005320,2024-10-17,CU00074,T000692,S017,1854,7853
TR005321,2024-07-05,CU01360,T000629,S006,1389,2519
TR005322,2025-02-15,CU01092,T001290,S016,683,8799
TR005323,2025-03-15,CU00758,T000556,S005,1834,6471
TR005324,2024-10-12,CU01101,T000863,S014,24,1517
TR005325,2024-08-31,CU00208,T000074,S002,1285,6258
TR005326,2024-10-13,CU01245,T000438,S017,1379,7248
TR005327,2025-04-13,CU01286,T000881,S006,196,2960
TR005328,2025-03-15,CU00410,T000226,S011,611,2485
TR005329,2024-08-10,CU00331,T000308,S002,1514,9578
TR005330,2024-12-15,CU00344,T000966,S001,1912,1025
TR005331,2024-11-25,CU00989,T000348,S005,1357,6321
TR005332,2025-01-16,CU00771,T000476,S008,613,328
TR005333,2024-09-12,CU00074,T000525,S004,1888,1868
TR005334,2025-01-08,CU00254,T000524,S019,1965,6691
TR005335,2025-03-13,CU00959,T000562,S005,1979,4642
TR005336,2025-04-11,CU00820,T001273,S005,632,6675
TR005337,2024-12-26,CU00986,T000569,S016,321,7436
TR005338,2024-07-15,CU00332,T001206,S018,1471,4993
TR005339,2024-09-06,CU01422,T000106,S011,1401,9525
TR005340,2024-10-18,CU01369,T000191,S017,203,7526
TR005341,2024-12-20,CU00747,T001161,S003,1114,2696
TR005342,2024-09-24,CU00836,T000700,S018,1731,9601
TR005343,2025-02-13,CU00455,T001144,S004,177,7321
TR005344,2025-04-20,CU01139,T000831,S019,627,8760
TR005345,2024-10-28,CU00313,T000072,S009,1869,9145
TR005346,2025-03-16,CU01018,T000755,S005,32,6215
TR005347,2024-08-25,CU00228,T001155,S004,1904,1223
TR005348,2025-06-08,CU00834,T000457,S016,946,1720
TR005349,2024-08-07,CU00858,T000905,S010,727,4074
TR005350,2024-11-20,CU01269,T000479,S009,954,8043
TR005351,2025-06-10,CU00818,T000052,S016,820,3129
TR005352,2025-06-05,CU01018,T001004,S020,791,1570
TR005353,2025-01-11,CU00528,T000574,S017,243,8384
TR005354,2024-09-17,CU00950,T001143,S018,1822,1376
TR005355,2024-10-25,CU00427,T001288,S015,70,9948
TR005356,2025-02-15,CU00042,T001263,S020,1015,3210
TR005357,2025-06-12,CU00465,T000893,S009,1095,4741
TR005358,2024-08-24,CU00278,T000255,S006,1647,3529
TR005359,2025-06-21,CU00836,T000685,S006,158,7276
TR005360,2025-01-26,CU00019,T000057,S011,549,8479
TR005361,2024-12-24,CU00066,T000950,S020,1840,6888
TR005362,2024-12-14,CU00167,T001091,S003,1952,6382
TR005363,2024-07-29,CU01020,T001070,S012,326,9395
TR005364,2025-01-03,CU00403,T000606,S015,1059,5475
TR005365,2024-10-28,CU00409,T000369,S007,1504,2326
TR005366,2024-12-23,CU00112,T000232,S018,460,1380
TR005367,2024-07-10,CU01298,T000908,S015,1860,4413
TR005368,2024-10-26,CU01431,T001047,S008,416,4193
TR005369,2025-03-09,CU01397,T000574,S009,571,1440
TR005370,2024-12-15,CU00597,T001291,S015,886,8882
TR005371,2024-10-26,CU00651,T000841,S016,1443,8970
TR005372,2024-08-16,CU01063,T000118,S020,511,8907
TR005373,2025-01-06,CU00105,T001079,S003,368,8083
TR005374,2025-03-11,CU00324,T001177,S005,912,9141
TR005375,2024-12-26,CU00992,T001263,S003,1911,2107
TR005376,2025-03-23,CU01438,T001289,S002,883,4270
TR005377,2025-02-25,CU00429,T000268,S002,207,8627
TR005378,2024-11-11,CU00635,T000113,S004,1385,9095
TR005379,2024-12-22,CU00730,T000166,S003,1460,8654
TR005380,2024-07-03,CU00889,T000668,S009,578,6433
TR005381,2024-07-07,CU01085,T001032,S012,1798,7739
TR005382,2024-09-02,CU01331,T000714,S009,1294,2121
TR005383,2024-07-01,CU01378,T001241,S019,1257,6313
TR005384,2024-10-31,CU00393,T000431,S012,669,2669
TR005385,2025-03-19,CU00204,T000893,S016,106,7481
TR005386,2025-04-14,CU00258,T001074,S001,666,2175
TR005387,2025-02-11,CU00486,T000107,S010,1042,9196
TR005388,2025-02-03,CU00446,T001033,S010,1519,6154
TR005389,2025-04-06,CU01204,T000745,S004,260,8097
TR005390,2025-01-22,CU01024,T000700,S011,1509,4558
TR005391,2025-05-05,CU00342,T000323,S011,313,2185
TR005392,2025-03-17,CU00133,T000309,S011,631,2811
TR005393,2025-01-18,CU00443,T000850,S006,1845,6947
TR005394,2025-02-02,CU00253,T000622,S015,1126,3804
TR005395,2024-09-17,CU00265,T000995,S002,537,5902
TR005396,2024-07-08,CU00093,T000145,S003,1967,5329
TR005397,2025-01-17,CU01435,T000740,S005,1204,243
TR005398,2024-09-09,CU00138,T000821,S011,1534,3368
TR005399,2024-07-14,CU01232,T000412,S012,1501,9361
TR005400,2024-10-18,CU01002,T000114,S003,674,2285
TR005401,2025-05-13,CU00307,T000575,S009,1424,2637
TR005402,2024-12-14,CU00266,T000399,S003,350,6845
TR005403,2025-03-13,CU00646,T001299,S002,215,5797
TR005404,2024-08-27,CU00318,T000124,S006,1407,401
TR005405,2024-07-18,CU01137,T000086,S006,1148,2265
TR005406,2025-03-01,CU00901,T000047,S017,1316,1860
TR005407,2025-05-03,CU01402,T000944,S008,1692,5386
TR005408,2024-07-02,CU00454,T001225,S001,1729,2754
TR005409,2024-10-10,CU00191,T001300,S008,328,4967
TR005410,2025-05-26,CU01464,T001154,S015,1589,9740
TR005411,2025-04-16,CU01211,T000804,S018,1706,5192
TR005412,2025-02-07,CU00831,T000389,S013,847,6680
TR005413,2025-05-20,CU01391,T000576,S008,98,731
TR005414,2024-12-02,CU01113,T001287,S020,659,8653
TR005415,2024-07-31,CU00187,T000632,S018,300,2174
TR005416,2025-05-17,CU00819,T000714,S013,30,4500
TR005417,2025-01-25,CU01021,T001070,S014,1098,2870
TR005418,2025-05-31,CU00132,T001192,S015,172,9060
TR005419,2024-10-18,CU00872,T000622,S006,1018,9277
TR005420,2024-11-23,CU00635,T000046,S001,1909,8496
TR005421,2025-01-20,CU01400,T000724,S007,923,9158
TR005422,2025-05-18,CU00691,T000540,S001,84,5210
TR005423,2025-03-27,CU00692,T000087,S015,985,761
TR005424,2024-11-19,CU01123,T000803,S006,1609,778
TR005425,2024-10-30,CU01058,T000265,S005,1768,6463
TR005426,2024-11-12,CU00582,T001046,S012,1314,399
TR005427,2025-05-07,CU00171,T000703,S003,639,357
TR005428,2024-10-16,CU01390,T000232,S020,85,2862
TR005429,2024-11-30,CU00784,T000186,S014,1278,339
TR005430,2024-08-12,CU01083,T000326,S006,664,8094
TR005431,2025-04-25,CU00181,T001207,S004,1848,3400
TR005432,2025-06-07,CU00019,T000397,S015,519,7423
TR005433,2024-11-22,CU01250,T001226,S017,1476,2365
TR005434,2025-05-02,CU01497,T001089,S005,1331,4390
TR005435,2024-07-17,CU01119,T000956,S006,1672,5747
TR005436,2025-06-20,CU00881,T000555,S010,184,8031
TR005437,2025-01-21,CU01321,T000733,S009,973,6806
TR005438,2024-07-11,CU00175,T001041,S004,1338,6783
TR005439,2024-09-22,CU01246,T000797,S009,341,6871
TR005440,2025-02-02,CU00054,T001207,S008,227,8700
TR005441,2024-09-05,CU00695,T000391,S003,837,7708
TR005442,2025-03-22,CU00863,T000044,S020,1780,620
TR005443,2024-12-07,CU01427,T000901,S001,264,5742
TR005444,2024-09-24,CU01342,T000482,S020,450,3984
TR005445,2024-10-03,CU00349,T001287,S005,1275,1976
TR005446,2025-05-12,CU00443,T001198,S003,1432,2841
TR005447,2025-06-23,CU00833,T000566,S004,170,3632
TR005448,2025-03-15,CU00580,T000220,S019,566,750
TR005449,2025-06-07,CU00282,T000772,S015,1936,2258
TR005450,2024-10-01,CU00360,T001219,S019,132,2751
TR005451,2024-07-08,CU00915,T000409,S016,827,9320
TR005452,2024-07-12,CU00823,T000471,S008,606,9847
TR005453,2025-05-11,CU00892,T001085,S014,1070,7562
TR005454,2025-04-28,CU00953,T000166,S005,350,7725
TR005455,2025-04-28,CU00641,T000672,S001,99,8229
TR005456,2024-11-01,CU01032,T001175,S019,1770,7138
TR005457,2024-10-22,CU00563,T000111,S005,1805,8804
TR005458,2024-06-30,CU00491,T000549,S003,1061,1335
TR005459,2025-05-25,CU00341,T001027,S017,1462,218
TR005460,2024-09-07,CU00472,T001037,S007,1969,359
TR005461,2024-09-30,CU00249,T001186,S017,1009,5618
TR005462,2025-04-19,CU00235,T000344,S013,75,1298
TR005463,2024-12-10,CU01107,T000332,S014,58,7681
TR005464,2025-06-03,CU01117,T000264,S012,1043,6377
TR005465,2025-02-22,CU01418,T000083,S011,402,2532
TR005466,2025-04-28,CU00824,T000777,S001,188,7329
TR005467,2025-04-12,CU01292,T000924,S003,1937,1059
TR005468,2024-12-31,CU01441,T000334,S012,139,3048
TR005469,2025-04-05,CU00632,T001243,S009,143,665
TR005470,2025-04-26,CU00529,T000658,S002,1992,6036
TR005471,2024-09-28,CU01277,T000454,S014,108,6758
TR005472,2025-03-24,CU00122,T000673,S005,221,2479
TR005473,2025-04-26,CU00892,T000741,S003,145,8736
TR005474,2025-04-30,CU00010,T001113,S012,858,6578
TR005475,2025-05-04,CU01340,T000333,S012,510,3639
TR005476,2024-08-31,CU00838,T000310,S007,376,2808
TR005477,2025-04-03,CU01297,T000727,S001,5,2435
TR005478,2024-10-20,CU01330,T000354,S003,1981,9327
TR005479,2025-01-15,CU01234,T000824,S011,388,3144
TR005480,2024-09-18,CU00753,T001124,S013,568,7890
TR005481,2025-05-25,CU00886,T000145,S010,1791,1386
TR005482,2025-03-09,CU00464,T001034,S019,984,9750
TR005483,2025-02-10,CU00712,T001068,S004,1995,1730
TR005484,2024-07-27,CU00728,T000910,S005,1758,4127
TR005485,2024-11-17,CU00717,T000761,S011,1896,3216
TR005486,2024-11-10,CU01440,T000495,S009,560,5765
TR005487,2025-05-28,CU01240,T001193,S013,1840,363
TR005488,2025-01-18,CU00080,T000642,S017,1187,6544
TR005489,2024-08-26,CU00480,T000531,S015,1772,5675
TR005490,2024-09-27,CU00902,T000513,S013,1784,7493
TR005491,2025-04-25,CU00891,T000130,S011,365,4299
TR005492,2024-09-16,CU00018,T001008,S001,417,5182
TR005493,2025-03-25,CU01189,T001274,S008,1533,8512
TR005494,2025-05-14,CU00202,T000734,S005,1636,433
TR005495,2025-06-17,CU00741,T000947,S016,21,9616
TR005496,2025-04-26,CU01370,T001162,S004,614,9252
TR005497,2025-04-13,CU01390,T001299,S019,517,9772
TR005498,2025-04-08,CU01472,T001002,S018,1984,535
TR005499,2024-07-24,CU00319,T000464,S002,1221,2541
TR005500,2025-01-29,CU00217,T000141,S013,661,6977
TR005501,2025-03-25,CU01058,T001280,S016,1369,142
TR005502,2025-02-26,CU00266,T000882,S008,330,1065
TR005503,2025-01-04,CU00724,T000456,S019,378,315
TR005504,2025-02-24,CU00775,T000434,S003,1235,4420
TR005505,2025-01-13,CU01104,T000173,S019,160,2805
TR005506,2024-10-07,CU00413,T000473,S017,658,9064
TR005507,2024-07-07,CU01276,T001020,S009,1594,1922
TR005508,2024-07-08,CU01036,T000917,S017,354,4211
TR005509,2025-06-23,CU00401,T000439,S001,1264,6536
TR005510,2025-06-01,CU00724,T001016,S004,79,8222
TR005511,2024-07-16,CU00282,T001081,S015,152,8349
TR005512,2024-10-30,CU01136,T000498,S012,517,5046
TR005513,2025-03-11,CU00723,T000169,S017,383,4843
TR005514,2024-12-13,CU01402,T000989,S012,693,1943
TR005515,2025-04-11,CU00751,T000561,S016,352,5550
TR005516,2024-10-01,CU00268,T000428,S013,1225,560
TR005517,2025-06-20,CU00298,T000419,S011,951,9260
TR005518,2025-04-27,CU01341,T000455,S015,133,3915
TR005519,2025-03-12,CU00570,T000714,S016,1989,7392
TR005520,2024-09-20,CU00509,T000202,S006,634,7729
TR005521,2025-02-18,CU00546,T000179,S011,169,389
TR005522,2024-10-02,CU00775,T000057,S015,866,9412
TR005523,2024-07-05,CU00365,T000946,S005,391,6492
TR005524,2025-03-27,CU00547,T000501,S003,1882,9024
TR005525,2025-01-30,CU00271,T000739,S002,1409,6768
TR005526,2024-11-10,CU01498,T000112,S001,820,3676
TR005527,2024-11-29,CU00739,T001172,S015,98,8085
TR005528,2025-06-03,CU00537,T000715,S002,1818,6948
TR005529,2024-07-10,CU01258,T000877,S020,1401,3882
TR005530,2025-05-07,CU00059,T001080,S006,992,7015
TR005531,2024-12-07,CU01275,T000813,S012,1983,5037
TR005532,2024-08-11,CU00086,T000964,S016,780,4158
TR005533,2025-01-11,CU00763,T001209,S014,1862,2256
TR005534,2025-06-02,CU00390,T001078,S004,340,2977
TR005535,2024-10-07,CU01204,T000037,S008,1555,8234
TR005536,2024-08-20,CU00719,T001013,S012,132,9359
TR005537,2024-09-04,CU00856,T001294,S014,1632,4537
TR005538,2024-07-15,CU00149,T000863,S020,210,4020
TR005539,2024-06-28,CU00583,T000732,S013,1029,1227
TR005540,2024-10-15,CU00121,T001252,S005,377,6701
TR005541,2025-01-12,CU00765,T000810,S012,640,4167
TR005542,2025-06-04,CU00605,T001025,S010,1078,9282
TR005543,2025-06-11,CU00256,T000023,S019,1522,3586
TR005544,2025-06-04,CU00766,T000796,S013,1222,4827
TR005545,2025-05-27,CU00864,T000496,S009,441,9717
TR005546,2025-05-02,CU00800,T000900,S011,1742,5609
TR005547,2024-10-22,CU01333,T000425,S005,1204,5581
TR005548,2024-09-06,CU00059,T000700,S013,241,9749
TR005549,2025-05-06,CU01022,T000018,S010,1810,3554
TR005550,2025-04-15,CU01093,T000627,S018,1344,1151
TR005551,2024-07-23,CU01470,T001063,S015,501,7374
TR005552,2025-01-24,CU00388,T001234,S020,1674,2687
