ID_Usuario,Canal,Fecha,TiempoSesion
C00055,Web,2024-12-26,3570
C00844,Web,2025-03-15,1466
C00116,App,2025-01-17,330
C00597,Web,2025-05-23,3402
C00279,Cajero Virtual,2025-01-22,294
C00454,Cajero Virtual,2024-07-01,2328
C00142,Web,2025-02-03,364
C00608,Cajero Virtual,2025-06-07,2619
C00049,Cajero Virtual,2025-02-09,3245
C00369,Cajero Virtual,2025-01-12,154
C00370,App,2024-11-07,1755
C00301,Web,2024-09-14,3564
C00717,Web,2025-01-20,3041
C00923,Cajero Virtual,2025-03-16,3339
C00971,Cajero Virtual,2024-08-04,2994
C00352,App,2025-04-12,1664
C00195,App,2024-07-21,698
C00305,App,2024-11-14,1442
C00250,Cajero Virtual,2024-07-28,272
C00258,App,2025-01-19,2491
C00990,App,2025-04-10,513
C00956,App,2024-12-19,809
C00450,Cajero Virtual,2024-11-30,2460
C00871,App,2025-05-19,1039
C00059,Cajero Virtual,2024-08-23,2128
C00221,App,2025-03-24,2734
C00572,Cajero Virtual,2024-10-05,544
C00534,Web,2024-11-02,3312
C00857,Web,2024-07-08,1609
C00362,Cajero Virtual,2025-01-23,2137
C00942,App,2024-09-18,971
C00053,App,2025-03-23,2302
C00787,App,2025-02-05,746
C00561,Web,2025-01-17,2187
C00976,App,2024-10-17,710
C00529,Cajero Virtual,2024-08-22,1314
C00498,Cajero Virtual,2025-01-16,306
C00639,Web,2024-11-22,172
C00155,Web,2024-12-22,2574
C00787,Cajero Virtual,2025-06-04,328
C00747,Web,2025-05-11,153
C00490,Cajero Virtual,2024-12-11,2756
C00798,Cajero Virtual,2025-01-17,3250
C00078,Cajero Virtual,2024-10-22,607
C00174,Cajero Virtual,2025-04-04,2901
C00618,Cajero Virtual,2024-07-29,1773
C00320,Web,2025-06-13,1440
C00032,App,2024-07-04,311
C00949,Web,2024-07-22,2638
C00919,Web,2025-05-29,3316
C00292,Web,2024-11-30,2780
C00522,Cajero Virtual,2025-01-05,409
C00315,App,2024-11-16,3292
C00614,Cajero Virtual,2024-08-11,719
C00630,Cajero Virtual,2025-04-24,3508
C00669,App,2025-04-08,2232
C00267,Cajero Virtual,2025-03-29,627
C00422,Web,2024-10-26,1148
C00245,Cajero Virtual,2025-05-09,238
C00591,App,2024-10-31,1644
C00672,App,2024-10-27,2454
C00091,App,2024-09-06,1583
C00870,App,2024-10-16,1222
C00436,App,2025-06-01,563
C00641,Cajero Virtual,2025-04-01,2630
C00489,App,2025-02-04,87
C00014,App,2025-04-22,1099
C00899,App,2025-03-08,1756
C00286,Web,2024-08-02,2838
C00671,Web,2025-03-02,3405
C00641,App,2025-06-16,745
C00686,Cajero Virtual,2025-02-06,3503
C00398,Web,2024-12-30,1980
C00932,Web,2025-06-18,370
C00686,Web,2024-08-07,1764
C00951,App,2024-07-20,1942
C00932,Cajero Virtual,2024-07-23,2948
C00427,Cajero Virtual,2025-02-17,2092
C00361,Web,2024-07-18,1321
C00043,Web,2024-12-08,1791
C00911,App,2025-04-12,466
C00294,Web,2024-08-13,3322
C00345,Cajero Virtual,2025-03-15,3494
C00812,Web,2024-12-29,913
C00621,Cajero Virtual,2025-02-23,473
C00242,Web,2024-12-30,1297
C00055,App,2025-01-08,3037
C00567,Cajero Virtual,2025-06-11,173
C00846,Web,2025-02-04,236
C00728,Cajero Virtual,2024-11-20,1070
C00442,Cajero Virtual,2025-05-01,3464
C00107,Web,2025-03-13,1679
C00313,Web,2024-10-29,233
C00184,App,2024-10-02,2465
C00130,Web,2025-04-15,1969
C00499,Web,2024-12-22,266
C00636,Web,2025-02-20,2238
C00418,Cajero Virtual,2024-09-22,3255
C00049,Web,2024-08-08,2405
C00320,Cajero Virtual,2024-10-12,139
C00253,App,2024-12-09,547
C00855,Cajero Virtual,2024-10-08,1529
C00392,Web,2025-05-04,1506
C00069,Cajero Virtual,2024-10-19,3424
C00442,Web,2025-02-05,1366
C00477,App,2024-08-08,2933
C00939,Web,2024-12-13,1953
C00830,Web,2024-12-09,73
C00377,Cajero Virtual,2025-04-07,163
C00564,App,2024-10-28,223
C00545,Cajero Virtual,2024-11-08,1998
C00532,App,2024-12-02,185
C00976,App,2024-12-15,95
C00741,App,2025-04-11,684
C00187,Web,2025-02-27,3381
C00700,App,2024-12-13,976
C00703,App,2025-03-15,3220
C00112,Cajero Virtual,2024-11-17,3391
C00184,Cajero Virtual,2024-07-05,3251
C00293,Web,2025-03-01,2702
C00956,App,2024-08-23,1315
C00874,Web,2024-10-29,2545
C00361,Web,2024-11-27,3373
C00502,Web,2025-05-05,3233
C00984,Web,2025-04-19,61
C00307,Cajero Virtual,2024-11-18,2909
C00797,App,2024-12-06,2120
C00739,Cajero Virtual,2025-03-15,1461
C00649,App,2025-05-28,482
C00086,Web,2024-11-15,115
C00980,Cajero Virtual,2024-12-02,1230
C00296,App,2025-05-01,3406
C00452,App,2024-11-06,3378
C00171,Cajero Virtual,2024-11-12,911
C00356,App,2024-09-28,554
C00460,App,2024-10-30,1906
C00279,App,2025-04-03,1556
C00871,Cajero Virtual,2024-08-05,3207
C00252,Cajero Virtual,2024-10-21,1175
C00008,Web,2024-12-20,2596
C00586,Cajero Virtual,2024-07-21,140
C00320,Cajero Virtual,2024-12-01,2455
C00151,App,2025-02-07,490
C00605,Cajero Virtual,2025-06-07,1931
C00376,Cajero Virtual,2024-07-27,897
C00365,Cajero Virtual,2025-04-11,205
C00608,App,2024-08-28,2343
C00440,Cajero Virtual,2025-03-14,2909
C00142,Web,2024-07-19,2630
C00592,Cajero Virtual,2025-06-28,2719
C00871,App,2025-01-11,905
C00752,Cajero Virtual,2025-01-15,3256
C00785,Cajero Virtual,2025-05-08,18
C00020,App,2024-07-29,3455
C00883,Web,2025-05-05,2784
C00012,App,2025-04-10,621
C00969,App,2024-08-15,643
C00636,Cajero Virtual,2025-02-16,542
C00122,App,2024-09-28,3580
C00840,Cajero Virtual,2024-10-27,3264
C00425,Cajero Virtual,2025-04-08,198
C00229,Cajero Virtual,2025-03-02,1266
C00597,App,2024-10-12,2139
C00928,Cajero Virtual,2024-09-22,1026
C00933,App,2025-05-09,788
C00878,Cajero Virtual,2025-02-18,977
C00786,Cajero Virtual,2025-06-21,609
C00029,Web,2024-10-21,465
C00135,App,2025-01-22,2021
C00552,Web,2025-02-19,3357
C00101,App,2025-04-08,2825
C00376,Web,2025-03-09,1028
C00646,Web,2025-02-16,1262
C00916,Web,2024-09-01,2600
C00311,Cajero Virtual,2025-05-22,3511
C00440,Web,2025-05-15,2957
C00841,Web,2024-12-22,3462
C00693,Web,2024-07-30,2030
C00457,Web,2024-12-03,3401
C00200,App,2025-02-18,1818
C00721,Cajero Virtual,2024-12-28,241
C00600,Web,2025-05-30,1639
C01000,App,2025-05-09,2857
C00125,App,2024-09-25,1519
C00471,Web,2025-02-10,2944
C00929,Cajero Virtual,2025-02-17,1008
C00022,Cajero Virtual,2024-09-20,3133
C00050,Cajero Virtual,2024-09-03,3134
C00751,Web,2024-08-13,1762
C00726,App,2025-05-09,2815
C00795,Cajero Virtual,2024-12-23,1789
C00560,Cajero Virtual,2024-10-28,1476
C00066,Cajero Virtual,2024-07-20,3349
C00991,App,2025-05-02,1183
C00909,App,2025-04-13,3311
C00130,Web,2025-04-29,2091
C00302,App,2025-03-14,1941
C00327,App,2024-09-12,2923
C00384,Web,2024-09-26,413
C00779,App,2024-07-03,3511
C00751,App,2025-05-28,1338
C00538,Web,2025-01-16,3224
C00703,App,2024-10-31,1104
C00049,Cajero Virtual,2024-12-18,3209
C00319,Web,2024-12-29,1749
C00021,Web,2024-08-20,1474
C00433,Cajero Virtual,2025-04-16,1410
C00591,App,2024-09-29,1701
C00592,App,2024-07-22,2431
C00009,Web,2025-02-14,165
C00149,App,2024-09-28,709
C00437,App,2025-05-07,2350
C00884,Web,2025-05-23,774
C00499,App,2025-06-12,1072
C00888,Web,2024-09-30,1151
C00055,App,2024-10-12,368
C00297,Cajero Virtual,2025-04-18,2696
C00518,Cajero Virtual,2024-12-01,3104
C00769,Cajero Virtual,2024-10-11,2555
C00863,Cajero Virtual,2024-07-12,613
C00704,App,2024-12-23,77
C00901,App,2024-12-06,2755
C00229,Web,2024-09-22,3273
C00247,App,2025-04-18,68
C00282,Cajero Virtual,2025-02-18,1052
C00769,Web,2024-08-05,2984
C00257,Web,2024-07-28,2448
C00093,App,2024-11-09,2105
C00214,Cajero Virtual,2024-08-09,1227
C00806,App,2025-04-10,567
C00553,Cajero Virtual,2025-04-25,3155
C00979,Web,2024-10-08,2666
C00668,Cajero Virtual,2025-05-23,1275
C00133,App,2025-01-11,2390
C00917,Cajero Virtual,2025-01-24,2471
C00497,Cajero Virtual,2024-09-27,439
C00831,Web,2025-04-22,2462
C00086,App,2025-03-24,872
C00596,Cajero Virtual,2025-02-11,1962
C00396,Web,2024-08-11,2181
C00902,Web,2025-01-22,2477
C00925,App,2024-08-18,2752
C00877,Cajero Virtual,2025-04-19,1568
C00760,Cajero Virtual,2024-10-14,1634
C00872,Cajero Virtual,2025-03-23,2316
C00957,Web,2024-11-13,2155
C00547,App,2024-08-28,66
C00249,App,2024-07-29,3055
C00843,Cajero Virtual,2024-12-02,1076
C00637,Web,2024-10-23,2759
C00564,Web,2024-11-30,2336
C00289,App,2024-10-19,2280
C00409,Web,2025-03-02,3235
C00782,Web,2024-07-22,1265
C00733,App,2025-04-22,2036
C00309,Cajero Virtual,2024-12-29,390
C00061,Web,2024-10-09,1046
C00504,Web,2025-04-17,729
C00781,Cajero Virtual,2025-04-27,2735
C00527,App,2024-07-06,2957
C00311,Cajero Virtual,2024-08-23,3565
C00693,Cajero Virtual,2024-10-19,1708
C00200,Web,2024-08-10,2569
C00815,Web,2025-05-17,362
C00941,App,2025-03-02,59
C00353,Cajero Virtual,2025-05-03,485
C00075,App,2025-02-12,1125
C00960,App,2024-07-31,1781
C00756,Cajero Virtual,2025-03-02,2846
C00271,Cajero Virtual,2025-05-20,340
C00021,Cajero Virtual,2025-05-17,486
C00036,Web,2024-06-28,1836
C00198,App,2024-10-19,2737
C00153,Cajero Virtual,2024-11-19,1040
C00044,Web,2025-01-08,3570
C00641,Cajero Virtual,2024-11-27,121
C00554,Web,2024-10-30,3286
C00955,Web,2024-09-27,2378
C00545,App,2025-06-17,2132
C00871,Cajero Virtual,2025-03-01,3253
C00510,App,2025-05-22,745
C00416,Web,2025-02-28,386
C00962,Cajero Virtual,2025-01-05,2371
C00409,Cajero Virtual,2025-03-21,448
C00296,Web,2025-01-28,2952
C00954,Web,2025-03-19,2121
C00865,Cajero Virtual,2025-02-11,2303
C00627,Cajero Virtual,2024-12-02,2908
C00870,Web,2025-01-06,2965
C00203,Web,2024-12-15,1023
C00576,Cajero Virtual,2024-12-14,865
C00915,Web,2024-10-18,3362
C00985,Web,2024-09-15,3572
C00796,App,2024-12-08,2948
C00970,App,2024-09-10,1776
C00735,App,2024-11-15,1909
C00848,Cajero Virtual,2025-05-03,3033
C00368,Web,2024-12-06,2878
C00426,App,2025-05-11,2656
C00210,Cajero Virtual,2024-09-07,588
C00598,Web,2024-11-24,2050
C00946,App,2024-08-24,2031
C00739,Cajero Virtual,2025-01-30,383
C00460,Web,2024-07-06,690
C00362,Cajero Virtual,2025-02-08,1136
C00476,Web,2025-01-28,1909
C00304,App,2025-01-04,204
C00185,Cajero Virtual,2025-01-13,1774
C00265,Web,2025-01-22,26
C00414,Cajero Virtual,2025-04-06,1877
C00402,Cajero Virtual,2024-12-30,2156
C00173,Cajero Virtual,2025-06-22,1701
C00728,Web,2025-03-28,1591
C00878,Cajero Virtual,2025-05-01,868
C00083,Cajero Virtual,2024-10-08,274
C00590,Cajero Virtual,2024-09-15,1816
C00322,Web,2024-07-23,1566
C00907,App,2024-09-18,2065
C00346,Cajero Virtual,2024-10-23,1488
C00072,App,2025-05-05,2346
C00451,Cajero Virtual,2025-06-12,2641
C00783,Cajero Virtual,2025-03-05,2924
C00877,App,2024-07-17,3468
C00808,Cajero Virtual,2024-07-23,1051
C00653,App,2024-12-31,2044
C00208,App,2025-04-09,183
C00342,App,2024-07-17,3588
C00033,Web,2025-03-21,2723
C00382,Cajero Virtual,2024-10-23,2497
C00386,Cajero Virtual,2025-02-01,3404
C00109,Cajero Virtual,2024-12-20,1949
C00989,Cajero Virtual,2024-07-07,1608
C00878,Web,2024-09-04,1480
C00162,Web,2024-12-08,2636
C00016,Cajero Virtual,2025-01-06,420
C00014,Cajero Virtual,2025-06-19,2288
C00743,App,2025-02-27,2560
C00246,Web,2024-08-21,3362
C00046,Cajero Virtual,2024-12-26,804
C00818,Web,2025-02-13,439
C00625,Web,2024-07-01,2820
C00901,Cajero Virtual,2025-05-13,1021
C00555,Cajero Virtual,2024-12-02,523
C00402,App,2024-08-15,571
C00048,Web,2024-09-01,1283
C00704,Cajero Virtual,2025-04-05,714
C00410,Cajero Virtual,2025-02-07,3340
C00714,Web,2024-10-07,113
C00454,Cajero Virtual,2025-02-28,1609
C00142,App,2025-04-09,2453
C00450,App,2024-12-13,2018
C00189,Cajero Virtual,2025-05-21,1942
C00731,App,2025-04-04,3474
C00457,App,2024-09-19,2284
C00764,Cajero Virtual,2024-12-28,1030
C00973,Web,2024-09-20,3186
C00789,App,2025-02-06,2413
C00823,Web,2024-10-13,847
C00116,Web,2025-01-14,3393
C00876,App,2024-09-04,1335
C00514,Cajero Virtual,2024-07-23,3240
C00899,Web,2025-03-12,2898
C00013,Web,2024-12-25,2100
C00277,Web,2025-05-09,1912
C00929,Cajero Virtual,2025-04-26,300
C00252,Web,2024-10-24,863
C00916,Web,2025-01-26,1086
C00893,App,2024-09-18,84
C00228,Web,2025-03-09,1377
C00146,Web,2025-03-15,1693
C00217,App,2025-05-12,3575
C00749,Web,2025-01-08,1019
C00294,Web,2024-06-28,924
C00768,Cajero Virtual,2025-05-26,890
C00281,Cajero Virtual,2025-06-12,1499
C00166,Web,2024-07-01,1659
C00143,App,2024-11-22,915
C00498,App,2025-02-15,2027
C00977,Cajero Virtual,2024-09-12,503
C00750,Cajero Virtual,2025-06-27,694
C00484,Cajero Virtual,2025-01-09,2147
C00413,Web,2024-07-01,1726
C00097,Cajero Virtual,2025-04-29,910
C00704,Web,2025-01-04,1330
C00288,Web,2025-04-28,2811
C00968,App,2024-10-05,2363
C00555,Web,2024-11-29,1734
C00269,App,2024-09-15,1466
C00209,Web,2025-01-07,2295
C00981,Web,2024-08-01,2313
C00846,Cajero Virtual,2025-03-25,1593
C00537,Cajero Virtual,2025-02-26,425
C00305,Cajero Virtual,2024-11-22,795
C00088,App,2024-08-24,1082
C00120,Web,2025-06-15,1508
C00225,Web,2024-08-31,2372
C00136,App,2025-02-06,3258
C00763,Cajero Virtual,2025-05-10,2840
C00924,App,2025-03-22,1523
C00723,Cajero Virtual,2025-03-17,848
C00382,Web,2025-04-07,62
C00011,Web,2024-12-10,2641
C00439,Cajero Virtual,2025-02-10,963
C00010,Web,2024-09-22,3318
C00315,Cajero Virtual,2025-05-12,3559
C00065,App,2025-01-09,1785
C00901,Web,2024-11-18,2917
C00592,App,2024-10-06,3445
C00468,Web,2025-01-25,515
C00916,Cajero Virtual,2024-12-16,748
C00604,Web,2024-08-17,2099
C00645,Web,2025-01-25,617
C00624,Web,2024-10-18,99
C00195,Web,2024-11-26,323
C00414,Web,2024-11-06,2640
C00599,App,2025-01-21,1465
C00674,App,2024-11-13,2452
C00881,Web,2025-03-28,1926
C00886,App,2025-04-28,1441
C00860,App,2025-01-31,155
C00001,App,2025-05-30,542
C00368,Cajero Virtual,2024-07-06,146
C00923,Web,2024-08-03,2974
C00631,Cajero Virtual,2025-04-29,1259
C00376,Cajero Virtual,2025-01-14,1498
C00766,Cajero Virtual,2025-05-14,1423
C00191,Cajero Virtual,2024-11-07,864
